year,iso3_country,sector,subsector,asset_type,co2e_100yr,activity,capacity,continent_ct
2018,SWE,manufacturing,aluminum,Smelting,185159,74886.0,1584000.0,Europe
2018,TJK,manufacturing,aluminum,Smelting,177410,71754.0,1200000.0,Asia
2018,ROU,manufacturing,aluminum,Smelting,158507,64109.0,1356000.0,Europe
2018,CMR,manufacturing,aluminum,Smelting,120660,48799.0,600000.0,Africa
2018,SVK,manufacturing,aluminum,Smelting,98189,39712.0,840000.0,Europe
2018,GHA,manufacturing,aluminum,Smelting,96526,39040.0,480000.0,Africa
2018,AZE,manufacturing,aluminum,Smelting,88707,35879.0,600000.0,Asia
2018,SVN,manufacturing,aluminum,Smelting,70135,28367.0,600000.0,Europe
2018,CHN,manufacturing,cement,Dry,761634869,910298105.0,18472020000.0,Asia
2018,IND,manufacturing,cement,Dry,212595795,247469441.0,3796588260.0,Asia
2018,VNM,manufacturing,cement,Dry,77202833,93080530.0,1207053432.0,Asia
2018,USA,manufacturing,cement,Dry,58816447,70302629.0,1548303600.0,North America
2018,IDN,manufacturing,cement,Dry,51417399,61992002.0,980587488.0,Asia
2018,KOR,manufacturing,cement,Dry,37480380,44796146.0,632656812.0,Asia
2018,IRN,manufacturing,cement,Dry,33927864,41668104.0,1349564136.0,Asia
2018,TUR,manufacturing,cement,Dry,31473564,38654112.0,1080514128.0,Asia
2018,BRA,manufacturing,cement,Dry,30427101,38296120.0,944723628.0,South America
2018,SAU,manufacturing,cement,Dry,30685778,37686616.0,764708520.0,Asia
2018,THA,manufacturing,cement,Dry,29379862,35806862.0,574560000.0,Asia
2018,MEX,manufacturing,cement,Dry,29596020,35389677.0,748074240.0,North America
2018,JPN,manufacturing,cement,Dry,27484930,32849686.0,649020000.0,Asia
2018,PAK,manufacturing,cement,Dry,22163456,26721628.0,728868000.0,Asia
2018,DEU,manufacturing,cement,Dry,19200433,24565497.0,560100000.0,Europe
2018,EGY,manufacturing,cement,Dry,17481992,20634403.0,886009260.0,Africa
2018,RUS,manufacturing,cement,Wet,21360632,20562383.0,755253156.0,Europe
2018,DZA,manufacturing,cement,Dry,14098593,18042301.0,271656000.0,Africa
2018,ESP,manufacturing,cement,Dry,14105030,17502055.0,540908160.0,Europe
2018,MYS,manufacturing,cement,Dry,14204793,17126170.0,240840000.0,Asia
2018,PHL,manufacturing,cement,Dry,12765226,14835795.0,299226660.0,Asia
2018,NGA,manufacturing,cement,Dry,11190452,13865825.0,569622864.0,Africa
2018,ITA,manufacturing,cement,Dry,10610659,12958667.0,451080000.0,Europe
2018,FRA,manufacturing,cement,Dry,9351225,11471886.0,364680000.0,Europe
2018,RUS,manufacturing,cement,Dry,9176859,11096321.0,407565780.0,Europe
2018,IND,manufacturing,cement,Unspecified,9192343,10653925.0,158994960.0,Asia
2018,POL,manufacturing,cement,Dry,8193359,10583105.0,193920000.0,Europe
2018,CAN,manufacturing,cement,Dry,8583637,10550108.0,208692000.0,North America
2018,MAR,manufacturing,cement,Dry,7641458,9778960.0,240729228.0,Africa
2018,ARE,manufacturing,cement,Dry,7447302,9146379.0,368177148.0,Asia
2018,COL,manufacturing,cement,Dry,6946085,8476103.0,163248000.0,South America
2018,ZAF,manufacturing,cement,Dry,6723006,8330310.0,218719980.0,Africa
2018,RUS,manufacturing,cement,Unspecified,6660508,8014308.0,294364092.0,Europe
2018,ARG,manufacturing,cement,Dry,6540107,7980698.0,289128000.0,South America
2018,THA,manufacturing,cement,Unspecified,6278480,7615130.0,127680000.0,Asia
2018,PER,manufacturing,cement,Dry,5852194,7141270.0,119700000.0,South America
2018,ETH,manufacturing,cement,Dry,5588031,6923995.0,157752000.0,Africa
2018,ROU,manufacturing,cement,Dry,5273427,6594932.0,141264000.0,Europe
2018,GRC,manufacturing,cement,Dry,5123152,6407001.0,168360000.0,Europe
2018,USA,manufacturing,cement,Unspecified,5039855,5994087.0,154927920.0,North America
2018,TWN,manufacturing,cement,Dry,4781654,5765060.0,83520000.0,Asia
2018,IRQ,manufacturing,cement,Dry,4581996,5627364.0,183881544.0,Asia
2018,JPN,manufacturing,cement,Unspecified,4664763,5549256.0,79980000.0,Asia
2018,GBR,manufacturing,cement,Dry,4308527,5400528.0,140160000.0,Europe
2018,KAZ,manufacturing,cement,Dry,4450368,5381208.0,152730000.0,Asia
2018,TUN,manufacturing,cement,Dry,3838276,4911928.0,151080000.0,Africa
2018,KHM,manufacturing,cement,Dry,3965050,4780508.0,92880000.0,Asia
2018,MMR,manufacturing,cement,Dry,3443429,4151617.0,166480020.0,Asia
2018,UZB,manufacturing,cement,Dry,3429351,4146642.0,91358400.0,Asia
2018,PRT,manufacturing,cement,Dry,3301768,4129185.0,95400000.0,Europe
2018,BRA,manufacturing,cement,Unspecified,3227875,4044260.0,91214544.0,South America
2018,NPL,manufacturing,cement,Dry,3142668,3789000.0,134100000.0,Asia
2018,IRL,manufacturing,cement,Dry,2913420,3643514.0,68799996.0,Europe
2018,LAO,manufacturing,cement,Dry,3015768,3636000.0,95040000.0,Asia
2018,LBN,manufacturing,cement,Dry,2936520,3606480.0,50040000.0,Asia
2018,CZE,manufacturing,cement,Dry,2775063,3599004.0,58800000.0,Europe
2018,QAT,manufacturing,cement,Dry,2726064,3348000.0,132000000.0,Asia
2018,TZA,manufacturing,cement,Dry,2672964,3312012.0,130440000.0,Africa
2018,LBY,manufacturing,cement,Dry,2663276,3300001.0,148320000.0,Africa
2018,DOM,manufacturing,cement,Dry,2751984,3235200.0,124800000.0,North America
2018,SEN,manufacturing,cement,Dry,2589882,3209057.0,64920000.0,Africa
2018,UKR,manufacturing,cement,Wet,3179212,3203835.0,139524000.0,Europe
2018,AUT,manufacturing,cement,Dry,2480518,3156953.0,62100012.0,Europe
2018,KEN,manufacturing,cement,Dry,2455728,3042828.0,58719996.0,Africa
2018,CHE,manufacturing,cement,Dry,2418790,3024929.0,59800008.0,Europe
2018,SDN,manufacturing,cement,Dry,2382418,2952004.0,135120012.0,Africa
2018,AUS,manufacturing,cement,Dry,2409965,2905607.0,73440000.0,Oceania
2018,KOR,manufacturing,cement,Unspecified,2435918,2897794.0,40925604.0,Asia
2018,OMN,manufacturing,cement,Dry,2267453,2784768.0,64800000.0,Asia
2018,CHN,manufacturing,cement,Unspecified,2323176,2763675.0,54600000.0,Asia
2018,JOR,manufacturing,cement,Dry,2157728,2650000.0,119200008.0,Asia
2018,BOL,manufacturing,cement,Dry,2163468,2640000.0,81588000.0,South America
2018,UZB,manufacturing,cement,Wet,2679767,2579624.0,39360000.0,Asia
2018,BEL,manufacturing,cement,Dry,2041312,2552859.0,50400000.0,Europe
2018,VEN,manufacturing,cement,Dry,2079360,2537412.0,106080000.0,South America
2018,SWE,manufacturing,cement,Dry,1985462,2483014.0,37200000.0,Europe
2018,SVK,manufacturing,cement,Dry,1943284,2430269.0,64800000.0,Europe
2018,DNK,manufacturing,cement,Dry,1908688,2387000.0,35400000.0,Europe
2018,TUR,manufacturing,cement,Unspecified,1944733,2377075.0,85310928.0,Asia
2018,UKR,manufacturing,cement,Unspecified,1824060,2270680.0,90408012.0,Europe
2018,GTM,manufacturing,cement,Dry,1923000,2260680.0,61560000.0,North America
2018,BLR,manufacturing,cement,Unspecified,1872276,2252833.0,32400000.0,Europe
2018,IRQ,manufacturing,cement,Unspecified,1785312,2182212.0,71306772.0,Asia
2018,ITA,manufacturing,cement,Unspecified,1737585,2111905.0,73875000.0,Europe
2018,ZAF,manufacturing,cement,Unspecified,1690346,2084685.0,64559988.0,Africa
2018,TKM,manufacturing,cement,Dry,1716912,2070000.0,70200000.0,Asia
2018,BEL,manufacturing,cement,Wet,2017102,2032725.0,30840000.0,Europe
2018,AZE,manufacturing,cement,Dry,1678407,2029469.0,83160000.0,Asia
2018,PAK,manufacturing,cement,Unspecified,1661388,1993627.0,49082400.0,Asia
2018,PRK,manufacturing,cement,Dry,1645176,1966296.0,28080000.0,Asia
2018,BGR,manufacturing,cement,Dry,1542867,1929507.0,62400000.0,Europe
2018,MEX,manufacturing,cement,Unspecified,1604718,1909306.0,48262848.0,North America
2018,AGO,manufacturing,cement,Dry,1503396,1862820.0,86760000.0,Africa
2018,ECU,manufacturing,cement,Dry,1577926,1854998.0,31200000.0,South America
2018,CAN,manufacturing,cement,Unspecified,1493491,1826927.0,37584000.0,North America
2018,IRQ,manufacturing,cement,Wet,1796496,1766412.0,57720000.0,Asia
2018,HRV,manufacturing,cement,Dry,1386015,1733347.0,32000004.0,Europe
2018,TJK,manufacturing,cement,Wet,1787040,1720260.0,22560000.0,Asia
2018,SRB,manufacturing,cement,Dry,1374871,1719410.0,43560000.0,Europe
2018,HUN,manufacturing,cement,Dry,1374541,1719003.0,79680000.0,Europe
2018,DEU,manufacturing,cement,Unspecified,1342822,1710506.0,39000000.0,Europe
2018,UKR,manufacturing,cement,Dry,1349348,1687486.0,69664008.0,Europe
2018,ISR,manufacturing,cement,Dry,1348322,1655936.0,22132560.0,Asia
2018,GBR,manufacturing,cement,Wet,1602344,1619450.0,21600000.0,Europe
2018,ZMB,manufacturing,cement,Dry,1287200,1594933.0,71520000.0,Africa
2018,KAZ,manufacturing,cement,Wet,1629480,1568592.0,44520000.0,Asia
2018,NGA,manufacturing,cement,Unspecified,1269918,1566175.0,63291432.0,Africa
2018,HND,manufacturing,cement,Dry,1279352,1504000.0,28800000.0,North America
2018,ALB,manufacturing,cement,Dry,1161835,1452988.0,32760000.0,Europe
2018,COL,manufacturing,cement,Wet,1468678,1451465.0,23400000.0,South America
2018,CMR,manufacturing,cement,Dry,1166784,1445736.0,18600000.0,Africa
2018,SYR,manufacturing,cement,Dry,1089720,1338336.0,138690000.0,Asia
2018,PHL,manufacturing,cement,Unspecified,1150969,1331082.0,21373332.0,Asia
2018,YEM,manufacturing,cement,Dry,1065020,1307998.0,86040000.0,Asia
2018,VNM,manufacturing,cement,Unspecified,1079613,1295513.0,16800000.0,Asia
2018,LKA,manufacturing,cement,Dry,1057845,1275403.0,19080000.0,Asia
2018,NPL,manufacturing,cement,Unspecified,1052520,1263000.0,44700000.0,Asia
2018,FRA,manufacturing,cement,Unspecified,1020050,1245410.0,31200000.0,Europe
2018,IRN,manufacturing,cement,Unspecified,1017600,1243824.0,40285488.0,Asia
2018,DZA,manufacturing,cement,Unspecified,941633,1199740.0,14400000.0,Africa
2018,CRI,manufacturing,cement,Dry,995788,1170649.0,25200000.0,North America
2018,PAN,manufacturing,cement,Dry,979932,1152000.0,25200000.0,North America
2018,CYP,manufacturing,cement,Dry,909965,1138000.0,28800000.0,Europe
2018,GEO,manufacturing,cement,Wet,1077872,1086219.0,13080000.0,Asia
2018,ZWE,manufacturing,cement,Dry,871608,1080000.0,17520000.0,Africa
2018,FIN,manufacturing,cement,Dry,860888,1076624.0,28080000.0,Europe
2018,SAU,manufacturing,cement,Unspecified,874736,1069201.0,44982852.0,Asia
2018,MDA,manufacturing,cement,Dry,883256,1068000.0,28200000.0,Europe
2018,TGO,manufacturing,cement,Dry,820904,1017164.0,27999996.0,Africa
2018,LVA,manufacturing,cement,Dry,809214,1012000.0,19200000.0,Europe
2018,VEN,manufacturing,cement,Wet,990396,978792.0,40920000.0,South America
2018,BEN,manufacturing,cement,Dry,784456,972000.0,27600000.0,Africa
2018,ECU,manufacturing,cement,Unspecified,796986,932141.0,20000004.0,South America
2018,LTU,manufacturing,cement,Unspecified,743062,925000.0,22132560.0,Europe
2018,TUN,manufacturing,cement,Unspecified,661390,842683.0,21600000.0,Africa
2018,KWT,manufacturing,cement,Dry,680522,835779.0,45600000.0,Asia
2018,KGZ,manufacturing,cement,Wet,846936,815285.0,19908000.0,Asia
2018,DOM,manufacturing,cement,Unspecified,691524,808800.0,31200000.0,North America
2018,LUX,manufacturing,cement,Dry,630899,789000.0,16920000.0,Europe
2018,BRA,manufacturing,cement,Wet,758613,771641.0,17403636.0,South America
2018,SLV,manufacturing,cement,Dry,653280,768000.0,40800000.0,North America
2018,PRY,manufacturing,cement,Dry,629364,768000.0,26280000.0,South America
2018,BLR,manufacturing,cement,Dry,628574,760049.0,34800000.0,Europe
2018,KWT,manufacturing,cement,Unspecified,602317,736221.0,45600000.0,Asia
2018,COD,manufacturing,cement,Dry,577752,715884.0,40200000.0,Africa
2018,CUB,manufacturing,cement,Dry,604934,711155.0,31320000.0,North America
2018,NAM,manufacturing,cement,Dry,571392,708000.0,34080000.0,Africa
2018,MKD,manufacturing,cement,Dry,562931,704000.0,22680000.0,Europe
2018,MNG,manufacturing,cement,Dry,582336,695998.0,82620000.0,Asia
2018,BGD,manufacturing,cement,Dry,576725,695336.0,15150000.0,Asia
2018,TKM,manufacturing,cement,Unspecified,575004,690000.0,23400000.0,Asia
2018,BTN,manufacturing,cement,Dry,567324,684000.0,20100000.0,Asia
2018,USA,manufacturing,cement,Wet,713584,676357.0,22132560.0,North America
2018,CHL,manufacturing,cement,Dry,548595,669435.0,47160000.0,South America
2018,URY,manufacturing,cement,Dry,539225,658000.0,20361600.0,South America
2018,SVN,manufacturing,cement,Dry,510952,639000.0,44265120.0,Europe
2018,KAZ,manufacturing,cement,Unspecified,527076,634200.0,18000000.0,Asia
2018,MMR,manufacturing,cement,Wet,645865,624385.0,25400004.0,Asia
2018,JAM,manufacturing,cement,Dry,489960,576000.0,24720000.0,North America
2018,BIH,manufacturing,cement,Dry,450345,563198.0,14400000.0,Europe
2018,COG,manufacturing,cement,Dry,435816,540000.0,15759996.0,Africa
2018,ESP,manufacturing,cement,Unspecified,415328,512944.0,18890880.0,Europe
2018,ARG,manufacturing,cement,Unspecified,419238,509294.0,20652000.0,South America
2018,NOR,manufacturing,cement,Unspecified,401635,499979.0,6000000.0,Europe
2018,TTO,manufacturing,cement,Dry,403188,492000.0,22132560.0,North America
2018,EST,manufacturing,cement,Wet,450510,454000.0,9000000.0,Europe
2018,HRV,manufacturing,cement,Unspecified,354814,441690.0,8000004.0,Europe
2018,CUB,manufacturing,cement,Unspecified,356851,417367.0,10530000.0,North America
2018,BLR,manufacturing,cement,Wet,429088,413053.0,21600000.0,Europe
2018,GAB,manufacturing,cement,Wet,373740,372000.0,8280000.0,Africa
2018,ZMB,manufacturing,cement,Unspecified,273308,337066.0,14304000.0,Africa
2018,NIC,manufacturing,cement,Wet,363348,336840.0,7200000.0,North America
2018,NOR,manufacturing,cement,Dry,252459,315726.0,6000000.0,Europe
2018,AGO,manufacturing,cement,Unspecified,250692,309180.0,14400000.0,Africa
2018,NZL,manufacturing,cement,Dry,238560,287628.0,10800000.0,Oceania
2018,ITA,manufacturing,cement,Wet,281284,274441.0,9600000.0,Europe
2018,DZA,manufacturing,cement,Wet,256378,266729.0,5400000.0,Africa
2018,RWA,manufacturing,cement,Dry,211446,262000.0,9000000.0,Africa
2018,ARM,manufacturing,cement,Wet,256588,247000.0,14400000.0,Asia
2018,ARM,manufacturing,cement,Dry,204274,247000.0,14400000.0,Asia
2018,AUS,manufacturing,cement,Unspecified,203978,244768.0,8400000.0,Oceania
2018,BHR,manufacturing,cement,Dry,188952,232056.0,14892000.0,Asia
2018,ERI,manufacturing,cement,Dry,164640,204000.0,4740000.0,Africa
2018,VEN,manufacturing,cement,Unspecified,167760,203796.0,8520000.0,South America
2018,TCD,manufacturing,cement,Dry,155208,192312.0,2400000.0,Africa
2018,FRA,manufacturing,cement,Wet,189173,185692.0,9840000.0,Europe
2018,CHL,manufacturing,cement,Unspecified,140490,170668.0,10152000.0,South America
2018,COL,manufacturing,cement,Unspecified,123826,150423.0,2520000.0,South America
2018,KGZ,manufacturing,cement,Unspecified,122347,147214.0,9954000.0,Asia
2018,HTI,manufacturing,cement,Wet,155328,144000.0,7200000.0,North America
2018,CUB,manufacturing,cement,Wet,153917,142690.0,3600000.0,North America
2018,BRB,manufacturing,cement,Dry,112284,132000.0,11400000.0,North America
2018,DJI,manufacturing,cement,Dry,106536,132000.0,2880000.0,Africa
2018,MWI,manufacturing,cement,Dry,96852,120000.0,12720000.0,Africa
2018,AFG,manufacturing,cement,Wet,111720,108000.0,4320000.0,Asia
2018,AUS,manufacturing,cement,Wet,105867,102347.0,3000000.0,Oceania
2018,GEO,manufacturing,cement,Dry,79371,99261.0,13080000.0,Asia
2018,GTM,manufacturing,cement,Unspecified,67824,79320.0,2160000.0,North America
2018,GHA,manufacturing,cement,Dry,55908,69276.0,3600000.0,Africa
2018,COD,manufacturing,cement,Wet,64404,64104.0,3600000.0,Africa
2018,ALB,manufacturing,cement,Unspecified,43217,53800.0,3600000.0,Europe
2018,SYR,manufacturing,cement,Wet,42396,41688.0,4320000.0,Asia
2018,NER,manufacturing,cement,Dry,29052,36000.0,15720000.0,Africa
2018,PER,manufacturing,cement,Unspecified,6944,8438.0,23940000.0,South America
2018,UGA,manufacturing,cement,Dry,0,0.0,33600000.0,Africa
2018,CHN,fossil-fuel-operations,coal-mining,Underground,840884492,1902258837.8289473,2433790512.1238356,Asia
2018,CHN,fossil-fuel-operations,coal-mining,Surface,48913594,672767662.8289473,811353237.3423678,Asia
2018,IND,fossil-fuel-operations,coal-mining,Surface,25861401,660910688.3802547,922750411.6121974,Asia
2018,IDN,fossil-fuel-operations,coal-mining,Surface,22934893,592615312.9737909,827397761.2836468,Asia
2018,AUS,fossil-fuel-operations,coal-mining,Surface,48116276,357151111.90640724,498647307.894313,Oceania
2018,USA,fossil-fuel-operations,coal-mining,Surface,15946179,342210000.0,477746272.5981567,North America
2018,RUS,fossil-fuel-operations,coal-mining,Surface,25920684,301572555.05327356,421049627.73161274,Europe
2018,USA,fossil-fuel-operations,coal-mining,Underground,67458818,200560000.0,258092156.33217925,North America
2018,DEU,fossil-fuel-operations,coal-mining,Surface,7379462,160940000.0,224701240.05533305,Europe
2018,ZAF,fossil-fuel-operations,coal-mining,Surface,12776721,122909854.96328059,171604304.86684653,Africa
2018,KAZ,fossil-fuel-operations,coal-mining,Surface,8410976,96774000.0,135113941.8734609,Asia
2018,RUS,fossil-fuel-operations,coal-mining,Underground,34239134,88057567.5896319,122944231.59964329,Europe
2018,AUS,fossil-fuel-operations,coal-mining,Underground,23988281,73280991.04247443,102313468.12307543,Oceania
2018,ZAF,fossil-fuel-operations,coal-mining,Underground & Surface,7832160,61538719.78401679,85919141.58621989,Africa
2018,POL,fossil-fuel-operations,coal-mining,Surface,2243919,54930000.0,76692177.931151,Europe
2018,COL,fossil-fuel-operations,coal-mining,Surface,5747238,54160000.0,75617119.18352702,South America
2018,POL,fossil-fuel-operations,coal-mining,Underground,22330421,53889000.0,75238754.35157104,Europe
2018,ZAF,fossil-fuel-operations,coal-mining,Underground,8690508,50017000.0,69832744.6492332,Africa
2018,CAN,fossil-fuel-operations,coal-mining,Surface,3884218,46180000.0,64475601.25360557,North America
2018,IND,fossil-fuel-operations,coal-mining,Underground,4567686,39361557.0,54955826.198637225,Asia
2018,AUS,fossil-fuel-operations,coal-mining,Underground & Surface,4005644,38296239.92800559,53468451.604818046,Oceania
2018,TUR,fossil-fuel-operations,coal-mining,Underground & Surface,921297,36650000.0,51170004.026518926,Asia
2018,SRB,fossil-fuel-operations,coal-mining,Surface,1402056,35900000.0,50122868.882729314,Europe
2018,TUR,fossil-fuel-operations,coal-mining,Surface,873835,34761915.129445486,48533897.32996547,Asia
2018,BGR,fossil-fuel-operations,coal-mining,Surface,959192,32930000.0,45976213.71332246,Europe
2018,MNG,fossil-fuel-operations,coal-mining,Surface,3170935,31052585.136356045,43355004.26906303,Asia
2018,CZE,fossil-fuel-operations,coal-mining,Surface,1245008,30340000.0,42360107.01676901,Europe
2018,IDN,fossil-fuel-operations,coal-mining,Underground & Surface,3303725,30040000.0,41941252.95925316,Asia
2018,VNM,fossil-fuel-operations,coal-mining,Surface,3258264,26103000.0,36444491.54445357,Asia
2018,ROU,fossil-fuel-operations,coal-mining,Surface,556046,22120000.0,30883505.840834886,Europe
2018,VNM,fossil-fuel-operations,coal-mining,Underground,4919585,19891735.899207834,27772447.64138925,Asia
2018,UKR,fossil-fuel-operations,coal-mining,Underground,11066831,19332872.694168225,26992173.904632084,Europe
2018,PHL,fossil-fuel-operations,coal-mining,Surface,451473,17960000.0,25075396.243281852,Asia
2018,THA,fossil-fuel-operations,coal-mining,Underground & Surface,2337337,16530000.000000002,23078858.569123,Asia
2018,MOZ,fossil-fuel-operations,coal-mining,Surface,1757441,15980000.0,22310959.46367728,Africa
2018,PRK,fossil-fuel-operations,coal-mining,Underground,6305651,15001326.76169626,20944555.274191648,Asia
2018,CHN,fossil-fuel-operations,coal-mining,Underground & Surface,1129006,14344500.0,16600000.0,Asia
2018,LAO,fossil-fuel-operations,coal-mining,Surface,359469,14300000.0,19965376.74158856,Asia
2018,GRC,fossil-fuel-operations,coal-mining,Surface,346900,13800000.0,19267286.64572882,Europe
2018,IND,fossil-fuel-operations,coal-mining,Underground & Surface,909425,13430837.650698278,18751869.486105125,Asia
2018,KAZ,fossil-fuel-operations,coal-mining,Underground,3415444,9229231.870410074,12885670.722252667,Asia
2018,MEX,fossil-fuel-operations,coal-mining,Underground & Surface,960873,8737000.0,12198426.335053094,North America
2018,TUR,fossil-fuel-operations,coal-mining,Underground,1339178,8404871.97840168,11734715.770182537,Asia
2018,XKX,fossil-fuel-operations,coal-mining,Surface,203112,8080000.0,11281135.949093394,Europe
2018,BIH,fossil-fuel-operations,coal-mining,Surface,190309,7570683.974801959,10570039.003386589,Europe
2018,VEN,fossil-fuel-operations,coal-mining,Surface,630162,5729919.424044772,8000000.0,South America
2018,HUN,fossil-fuel-operations,coal-mining,Surface,190732,5020000.0,7008824.562431787,Europe
2018,MKD,fossil-fuel-operations,coal-mining,Surface,123677,4920000.0,6869206.543259839,Europe
2018,UZB,fossil-fuel-operations,coal-mining,Surface,223725,4700000.0,6562046.901081554,Asia
2018,CAN,fossil-fuel-operations,coal-mining,Underground,1674172,3600000.0,5026248.690190126,North America
2018,BIH,fossil-fuel-operations,coal-mining,Underground & Surface,396107,3270000.0,4565509.226922698,Europe
2018,SVN,fossil-fuel-operations,coal-mining,Underground,438339,3100000.0,4328158.594330386,Europe
2018,BIH,fossil-fuel-operations,coal-mining,Underground,389615,2755419.158243246,3847061.648623582,Europe
2018,NZL,fossil-fuel-operations,coal-mining,Surface,170081,2500000.0,3490450.4792986987,Oceania
2018,AFG,fossil-fuel-operations,coal-mining,Underground,613517,2090000.0,2918016.600693712,Asia
2018,BRA,fossil-fuel-operations,coal-mining,Surface,127184,2022000.0,2823076.3476567874,South America
2018,CZE,fossil-fuel-operations,coal-mining,Underground,746590,1800000.0,2513124.345095063,Europe
2018,KGZ,fossil-fuel-operations,coal-mining,Surface,43236,1720000.0,2401429.9297575047,Asia
2018,BWA,fossil-fuel-operations,coal-mining,Underground,236137,1670000.0,2331620.920171531,Africa
2018,MNE,fossil-fuel-operations,coal-mining,Surface,37706,1500000.0,2094270.2875792193,Europe
2018,MEX,fossil-fuel-operations,coal-mining,Surface,34878,1320000.0,1842957.8530697129,North America
2018,ZWE,fossil-fuel-operations,coal-mining,Surface,145013,1290000.0,1801072.4473181288,Africa
2018,KOR,fossil-fuel-operations,coal-mining,Underground,905699,1196000.0,1669831.5092964976,Asia
2018,ETH,fossil-fuel-operations,coal-mining,Underground,312807,1190000.0,1661454.4281461807,Africa
2018,MMR,fossil-fuel-operations,coal-mining,Surface,26444,1052000.0,1468781.5616888925,Asia
2018,GEO,fossil-fuel-operations,coal-mining,Underground,426178,990000.0,1382218.3898022845,Asia
2018,ZWE,fossil-fuel-operations,coal-mining,Underground & Surface,108877,990000.0,1382218.3898022848,Africa
2018,SVK,fossil-fuel-operations,coal-mining,Underground,135743,960000.0,1340332.9840507004,Europe
2018,TJK,fossil-fuel-operations,coal-mining,Surface,23629,940000.0,1312409.3802163107,Asia
2018,JPN,fossil-fuel-operations,coal-mining,Underground,125845,890000.0,1242600.3706303367,Asia
2018,TJK,fossil-fuel-operations,coal-mining,Underground,358589,880000.0,1228638.5687131418,Asia
2018,ZWE,fossil-fuel-operations,coal-mining,Underground,353791,859487.9136067159,1200000.0,Africa
2018,BGD,fossil-fuel-operations,coal-mining,Underground,269734,753000.0,1051323.684364768,Asia
2018,TZA,fossil-fuel-operations,coal-mining,Underground,106049,750000.0,1047135.1437896097,Africa
2018,USA,fossil-fuel-operations,coal-mining,Underground & Surface,87982,700000.0,779683.6711962575,North America
2018,IRN,fossil-fuel-operations,coal-mining,Underground,106725,673000.0,939629.2690272097,Asia
2018,ZMB,fossil-fuel-operations,coal-mining,Surface,16842,670000.0,935440.7284520513,Africa
2018,IDN,fossil-fuel-operations,coal-mining,Underground,154597,600000.0,837708.1150316878,Asia
2018,SRB,fossil-fuel-operations,coal-mining,Underground,88384,484000.0,675751.212792228,Europe
2018,GBR,fossil-fuel-operations,coal-mining,Surface,100362,460000.0,642242.8881909605,Europe
2018,MWI,fossil-fuel-operations,coal-mining,Underground,120032,440000.0,614319.284356571,Africa
2018,UZB,fossil-fuel-operations,coal-mining,Underground,127342,295811.9964002798,413006.8498470647,Asia
2018,COL,fossil-fuel-operations,coal-mining,Underground,41005,290000.0,404892.25559864903,South America
2018,GBR,fossil-fuel-operations,coal-mining,Underground,95397,230000.0,321121.4440954803,Europe
2018,ESP,fossil-fuel-operations,coal-mining,Underground,86096,200000.0,279236.0383438959,Europe
2018,NER,fossil-fuel-operations,coal-mining,Surface,5027,200000.0,279236.0383438959,Africa
